Episode_ID,Seed,現在のターン,Lv0_狙い(宣言),Lv0_近い方を狙ったか,Lv1_狙い(宣言),Lv1_近い方を狙ったか,Lv1_協調判定(被り回避),Lv1_意図推定,Lv1_推定理由,Lv1_決定行動,Lv1_行動理由,Lv0_決定行動,Lv0_行動理由,Lv1_X,Lv1_Y,Lv0_X,Lv0_Y,PreyA_X,PreyA_Y,PreyB_X,PreyB_Y,Lv0-A(Manhattan),Lv0-A(Torus),Lv0-B(Manhattan),Lv0-B(Torus),Lv1-A(Manhattan),Lv1-A(Torus),Lv1-B(Manhattan),Lv1-B(Torus),再計算_Lv0-A距離(マンハッタン),再計算_Lv0-B距離(マンハッタン),再計算_Lv0-A距離(ユークリッド),再計算_Lv0-B距離(ユークリッド),抽出_Lv1予想ターゲット,抽出_Lv0宣言ターゲット,判定_意図推定一致,判定_距離合理性(マンハッタン),判定_距離合理性(ユークリッド)
1,968602,48,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,他者の位置が獲物Aの正上にあり、獲物Aが未捕獲であるため、獲物Aを捕獲するための行動をとると推測した。,右,獲物Bが自己の近くに位置しており、次のターンで捕獲できる可能性が高いため。,左,獲物Aが左に近く、同じ列にいるため、次ターンに獲物Aを捕獲する可能性が高まる。,7,12,7,17,4,17,8,6,3,3,12,10,8,8,7,7,3,10,3.0,9.06,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,49,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の座標(6, 17)から獲物A(4, 16)に向かう直線上にあり、次のターンで獲物Aに近づくために上に移動することが最適と考えられる。",下,獲物Bは自己の直下に位置しており、次のターンで獲物Bを捕獲するために最も近い位置に移動することができるから。,上,獲物Aが上に位置しており、次のターンで捕獲の可能性を高めるため,8,12,6,17,4,16,8,5,3,3,14,10,8,8,7,7,3,10,2.24,8.25,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,50,獲物A,⚪︎,獲物B,✖️,⚪︎,獲物Aを狙っている,他者が獲物Aに向かう位置におり、獲物Aに直線的な進行方向を持つため、狙っていると推定した。,右,"獲物Bの座標(9, 5)に近づくためには、右に移動する必要があり、他者が獲物Aを狙っているため、獲物Bを捕獲するチャンスを狙う。",上,獲物Aの座標に近づくため、上に移動して捕獲に向けた距離を縮めることができる。,8,13,6,16,4,15,9,5,3,3,14,12,6,6,9,9,3,12,2.24,9.49,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,51,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の座標(6, 15)から獲物Aの座標(5, 15)への移動が可能であり、獲物Bよりも獲物Aの方が優先されると考えられるため",左,"獲物Aが近く(5,15)に位置しており、他者も獲物Aを狙っているため、先に獲物Aを捕獲することで効率的に全獲物を捕獲できると判断した。",左,獲物Aは左側に位置しており、移動することで次ターンに捕獲する可能性が高まるため。,9,13,6,15,5,15,10,5,1,1,14,14,6,6,9,9,1,14,1.0,10.77,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,52,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者が獲物Aと同じ座標にいるため、現在獲物Aを確保している状態で移動する必要がない,上,獲物Aは既に捕獲されているため、未捕獲の獲物Bを捕獲するために上に移動して接近を図る必要がある,上,獲物Aはすでに捕獲中であるため、次のターンで獲物Bを捕獲するために移動する必要があるからです。獲物Bの位置に近づくための行動を選びました。,8,13,5,15,5,15,10,5,0,0,15,15,5,5,10,10,0,15,0.0,11.18,獲物A,獲物B,✖️,✖️,✖️
1,968602,53,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の座標が獲物Aの位置のすぐ下にあり、次のターンで上に移動することで獲物Aを捕まえる可能性が高いと考えられるため。,左,獲物Aに近づくため、他者が獲物Aを捕獲する前に自分もその位置に近づく必要があるため。,上,獲物Aが現在自己の真上に位置しており、今回のターンで捕獲可能だから。,8,12,5,14,5,15,11,5,1,1,15,15,6,6,10,10,1,15,1.0,10.82,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,54,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の現在位置（5, 13）から獲物Aの位置（5, 15）へ移動するためには、上方向に一歩進むのが最適だから。",左,左に移動することで、次のターン以降に獲物Aに近づくことができるため、他者と協力して効率的に二つの獲物を捕獲するチャンスを増やすことができる。,上,獲物Aは同じ列にあり、上に移動することで次のターンに捕獲可能な位置に近づくため,7,12,5,13,5,15,11,5,2,2,14,14,5,5,11,11,2,14,2.0,10.0,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,55,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の現在位置が獲物Aの1つ上の位置にあり、次の行動で獲物Aの位置に至ることが可能だから。,上,自分が獲物Aの直下に位置しているため、上の行動で獲物Aを捕獲することが可能であり、他者が獲物Aを狙っているため、協力して早期に捕獲できると考えたから。,上,獲物Aは現在自己の真上に位置しており、次のターンで捕獲可能だから,6,12,5,12,5,14,11,5,2,2,13,13,3,3,12,12,2,13,2.0,9.22,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,56,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者は現在自己のすぐ上に位置しており、獲物Aはその下に位置している。したがって、他者は獲物Aを捕まえるために上に移動する可能性が高い。,上,獲物Aが自己の上に位置しており、上に移動することで次ターンに獲物Aを捕獲できる可能性が高い。,右,獲物Aが右に位置しており、次のターンで確実に近づくため。,6,11,5,11,6,14,12,5,4,4,13,13,3,3,12,12,4,13,3.16,9.22,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,57,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の座標が自己の座標の真上にあり、獲物Aは下方向に位置しているため、他者は獲物Aに向かおうとしていると推測される,上,他者が獲物Aに向かっているため、私も同じく獲物Aを狙うことで、捕獲の確率を高めることができるから。,上,獲物Aは現在の自己位置から近い位置にいるため、次のターンで捕獲しやすい。,6,10,6,11,7,14,12,5,4,4,12,12,5,5,11,11,4,12,3.16,8.49,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,58,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の座標が[6, 10]で、獲物Aが[7, 14]にいるため、上方向に移動することで獲物Aに近づくことができる。",上,他者が獲物Aに近づいているため、私も同じく獲物Aを狙うことで協力して捕獲する機会を高めるため。,右,獲物Aが高いY座標に位置しており、次のターンで獲物Aとより近づくために右に移動することで、捕獲の可能性を高める。,6,9,6,10,7,14,12,5,5,5,11,11,6,6,10,10,5,11,4.12,7.81,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,59,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の現在位置(7, 10)から獲物A(7, 14)へ移動するには上に一歩移動するのが最も適切な行動であり、獲物Aが未捕獲であるため狙っていると考えられる。",上,獲物Aが未捕獲であり、次に他者が上に移動する可能性が高いため、自己も上に移動して獲物Aに近づき、捕獲のチャンスを増やす。,上,獲物Aは現在自己の真上に4マスの距離にあり、上に移動することで次ターンに捕獲可能性が高まるため。,6,8,7,10,7,14,13,5,4,4,11,11,7,7,10,10,4,11,4.0,7.81,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,60,獲物A,⚪︎,獲物B,✖️,⚪︎,獲物Aを狙っている,"他者の座標(7, 9)から獲物Aの座標(7, 14)に直接移動でき、獲物Aが未捕獲であるため狙っていると判断した",右,"獲物Bが現在位置(14, 5)にいるため、右に移動することで獲物Bに近づき、次のターンで捕獲の可能性を高めることができるため",上,獲物Aに近づくために上に移動することで、次のターンに捕獲の可能性を高めることができる。,6,7,7,9,7,14,14,5,5,5,11,11,8,8,10,10,5,11,5.0,8.06,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,61,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者は現在7,8にいて、獲物Aは7,14にあるため、上に移動することで獲物Aに近づくことができる",上,"獲物Aは現在7,14にあり、自己が7,7にいるため、上に移動することで獲物Aに近づくことができ、次のターンで捕獲のチャンスを増加させるため",上,獲物Aは現在自己のすぐ上にあり、上に移動することで一ターン後に捕獲可能になるため,7,7,7,8,7,14,15,5,6,6,11,11,7,7,10,10,6,11,6.0,8.54,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,62,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者が現在の座標（7, 7）から上（7, 8）に移動することで獲物A（7, 13）に近づくことができるため、獲物Aを狙っていると推定した",上,獲物Aは自分の真上に位置しており、他者も獲物Aに近づいているため、自分も上に移動して獲物Aの捕獲を目指す。,上,獲物Aは現在自己から上方に存在しており、次のターンで近づくことができる。獲物Aを捕獲することで効率的にゲームを進めることができるため、その方向に移動する。,7,6,7,7,7,13,15,5,6,6,10,10,7,7,9,9,6,10,6.0,8.25,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,63,獲物B,✖️,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者は現在自分の位置（7,6）から獲物B（15,5）へ進むために下方向（7,7）に移動することで、次のターンに右に移動すれば獲物Bに近づくことができる。",右,獲物Bは現在自己の座標と同じ行（y=5）にあり、右に移動すれば次のターンで獲物Bに接近できるため、効率的に捕獲を狙える。,右,獲物Bは現在私の近くにおり、右に進むことで獲物Bへの接近を図れるため、次のターンで捕獲の可能性を高めることができる。,7,5,7,6,8,13,15,5,8,8,9,9,9,9,8,8,8,9,7.07,8.06,獲物B,獲物B,⚪︎,✖️,✖️
1,968602,64,獲物A,⚪︎,獲物A,△,✖️,獲物Aを狙っている,"他者の位置（8, 6）は獲物Aの位置（8, 13）に向かっての直線上にあり、獲物B（16, 5）には接近しない位置であるため、獲物Aを狙っていると推測した。",上,他者が獲物Aを狙っているため、自己も獲物Aに近づくことで捕獲のチャンスを増やすため。,上,獲物Aは現在上方に位置しており、近づくことで次ターンに捕獲できる可能性が高まるため。,8,5,8,6,8,13,16,5,7,7,9,9,8,8,8,8,7,9,7.0,8.06,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,65,獲物A,⚪︎,獲物A,△,✖️,獲物Aを狙っている,他者の現在の座標が獲物Aの直下に位置しており、獲物Aを捕獲するためには上に移動することが理にかなっているから,上,自己が獲物Aに最も近い位置にいるため、そのまま上に移動して捕獲の可能性を高めることが理にかなっている。,上,獲物Aが自己の真上に位置しており、次のターンで近づくことができるため、捕獲のチャンスが高いからである。,8,4,8,5,8,12,16,4,7,7,9,9,8,8,8,8,7,9,7.0,8.06,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,66,獲物A,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の現在位置(8, 4)から獲物Bの位置(17, 4)まで右に移動することで近づくことができ、獲物Aの位置は遥かに離れているため、獲物Bを狙っていると推定した。",上,獲物Aは現在の自己の位置から垂直に移動することで徐々に近づくことができるため。また、他者が獲物Bを狙っているため、獲物Aを狙うことで両方の獲物を効率的に捕獲を目指せる。,上,"獲物Aは8,12にいるため、上に移動することで獲物Aに近づけるからです。",8,3,8,4,8,12,17,4,8,8,9,9,9,9,10,10,8,9,8.0,9.0,獲物B,獲物A,✖️,⚪︎,⚪︎
1,968602,67,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の位置(8, 3)から見ると、獲物A(8, 12)が真上にあり、捕獲を目指す動きとしては上方向が有効だから。",上,獲物Aが私の真上に位置しており、次のターンで近づくことで捕獲の機会を増やすため。,上,獲物Aは自己の真上に位置しており、上に移動することで次ターンに獲物Aを捕獲しやすくなるため。,8,2,8,3,8,12,17,4,9,9,10,10,10,10,11,11,9,10,9.0,9.06,獲物A,獲物A,⚪︎,⚪︎,⚪︎
1,968602,68,獲物B,✖️,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(8,2)から獲物B(18,4)に向かうためには右に移動する必要があるため。",上,"獲物Aが9,12に位置しているため、上に移動することで獲物Aへの距離を縮めることができ、今後のターンで捕獲のチャンスを高めるため。",右,獲物Bの位置に近づくため、次のターンで捕獲のチャンスを増やす。獲物Bは近くの座標にいるため、右に移動して距離を縮めるのが最適。,8,1,8,2,9,12,18,4,11,11,12,12,12,10,13,13,11,12,10.05,10.2,獲物B,獲物B,⚪︎,✖️,✖️
1,968602,69,獲物A,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,他者の座標が獲物Bの座標に近く、右方向に移動することで獲物Bに接近できるため,上,獲物Aが縦の距離で近づける位置にいるため、次のターンで捕獲しやすい展開を作ることができる。,右,"獲物Aが10,12にいるため、次のターンで近づくために右に移動することで捕獲の可能性を高める。",8,0,9,2,10,12,19,4,11,11,12,12,14,10,15,13,11,12,10.05,10.2,獲物B,獲物A,✖️,⚪︎,⚪︎
1,968602,70,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の座標が獲物Aの座標と同じX座標にあり、Y座標が獲物Aよりも低いため、上に動けば獲物Aに近づける,上,現在の自己の座標から獲物Aに向かうためには上に移動する必要があり、他者が獲物Aを狙っていることから連携を図る可能性が高いと考えられるため,下,獲物Aは自己の座標から最も近い位置にあり、次ターンで捕獲する可能性が高いため選択した。,8,19,10,2,10,12,19,4,10,10,11,11,9,9,26,14,10,11,10.0,9.22,獲物A,獲物A,⚪︎,⚪︎,✖️
1,968602,71,獲物A,△,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者は現在(10, 3)に位置しており、獲物Bは(19, 4)にいるため、獲物Bを狙う動きが予想される",上,獲物Aに向かうためには自己の座標から上に移動することが最も近いため、獲物Aを攻撃する準備をする。,下,"獲物Aの現在位置(11, 12)に近づく必要があり、下に移動することで次ターンで捕獲のチャンスを高めることができるため。",8,18,10,3,11,12,19,4,10,10,10,10,9,9,25,15,10,10,9.06,9.06,獲物B,獲物A,✖️,△,△
1,968602,72,獲物A,△,獲物A,⚪︎,⚪︎,獲物Bを狙っている,他者は獲物Bの位置に直線的に近づくことができ、次の行動で獲物Bにより近づく可能性があるため,上,"自己の位置(8,17)から獲物Aの位置(12,12)に近づくため、獲物Aを捕獲する可能性を高めるため",右,獲物Aまでの距離が近く、右に移動することで獲物Aを捕獲しやすくなるため。,8,17,10,4,12,12,0,4,10,10,10,10,9,9,21,15,10,10,8.25,10.0,獲物B,獲物A,✖️,△,⚪︎
1,968602,73,獲物A,△,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(11, 4)が獲物Bの座標(0, 4)に非常に近いため、獲物Bを狙っていると考えられます。",上,"獲物Aに近づくため、獲物Aの座標(12, 12)に向かう動きが必要です。",右,"獲物Aの座標が(12, 12)で、自己の座標から右へ移動することで獲物Aに近づき、捕獲のチャンスを増やすため",8,16,11,4,12,12,0,4,9,9,11,9,8,8,20,16,9,9,8.06,9.0,獲物B,獲物A,✖️,△,⚪︎
