Episode_ID,Seed,現在のターン,Lv0_狙い(宣言),Lv0_近い方を狙ったか,Lv1_狙い(宣言),Lv1_近い方を狙ったか,Lv1_協調判定(被り回避),Lv1_意図推定,Lv1_推定理由,Lv1_決定行動,Lv1_行動理由,Lv0_決定行動,Lv0_行動理由,Lv1_X,Lv1_Y,Lv0_X,Lv0_Y,PreyA_X,PreyA_Y,PreyB_X,PreyB_Y,Lv0-A(Manhattan),Lv0-A(Torus),Lv0-B(Manhattan),Lv0-B(Torus),Lv1-A(Manhattan),Lv1-A(Torus),Lv1-B(Manhattan),Lv1-B(Torus)
1,605700,56,獲物A,✖️,獲物A,✖️,⚪︎,獲物Bを狙っている,他者の位置が獲物Bの位置と一致しており、獲物Bは捕獲中であるため、他者は獲物Bを狙っていると推定した,上,獲物Bは他者によって捕獲中であり、私の動きによって捕獲はできないため、獲物Aを狙って位置を近づけるために上に移動する,右,獲物Aが未捕獲であり、近づくためには右に移動する必要があるからです。,10,3,10,7,15,14,10,7,12,12,0,0,16,14,4,4
1,605700,57,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者は獲物Bの座標(10, 6)の1つ上(11, 6)に移動することで、獲物Bに直接接触する可能性が高いと推定されるため",上,"獲物Bの座標(10, 6)に到達するためには、自己座標(10, 2)から上に移動することで1ターン後に捕獲可能になるため",下,獲物Bへの距離が近く、移動することで捕獲のチャンスを高めることができるため,10,2,11,7,15,14,10,6,11,11,2,2,17,13,4,4
1,605700,58,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の現在座標(11, 8)から獲物B(10, 5)までの距離が近く、移動方向として獲物Bに接近する選択肢が考えられるため",下,"自己の座標(10, 1)から獲物B(10, 5)までの直下の移動で、次ターンに捕獲可能であるため",下,獲物Bの位置が自己の近くにあり、下に移動することで次ターンに獲物Bを捕獲できる可能性が高いため。,10,1,11,8,15,14,10,5,10,10,4,4,18,12,4,4
1,605700,59,獲物B,⚪︎,獲物A,✖️,⚪︎,獲物Bを狙っている,"獲物Bは他者の近く（座標11, 5）にあり、現在の他者の座標（11, 9）から河に行けば捕獲可能な状況であることから、獲物Bを狙っていると推定できる。",右,獲物Aは自己から見て右の方向に位置しており、次のターンで距離を縮めることができるため、効率的な捕獲を目指すことができる。,下,獲物Bは現在自己の真下に位置しており、次のターンでの捕獲の可能性が高いため。,10,2,11,9,15,14,11,5,9,9,4,4,17,13,4,4
1,605700,60,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者は現在(11, 10)におり、獲物Bは(11, 4)にいるため、次の行動で獲物Bに近づくために上に移動する可能性が高い。",上,"自己の位置(11, 2)から獲物B(11, 4)に近づくため、次の行動で捕獲可能性を高める。",下,獲物Bが自己の真下にあるため、次のターンで位置が一致し捕獲可能なので、そちらを狙う。,11,2,11,10,16,14,11,4,9,9,6,6,17,13,2,2
1,605700,61,獲物A,✖️,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の座標が（11, 11）で、獲物Bの座標（12, 4）に向かうためには、北へ移動することが合理的で、獲物Bへの距離を縮めることにつながるから。",下,獲物Bは現在の自己座標から最短の距離で接近することができ、次のターンで獲物Bを捕獲する可能性が高いため。,右,獲物Aは現在自己から最も遠い位置にあり、右へ移動することで獲物Aに近づくことができるため。,11,1,11,11,17,14,12,4,9,9,8,8,19,13,4,4
1,605700,62,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,他者の座標が獲物Bのすぐ上にあり、動くことで獲物Bに近づけるため、狙う意図があると推測した。,下,獲物Bに最も近い位置にいて、他者も獲物Bを狙っているため、自己も獲物Bを捕獲するチャンスを優先した。,下,獲物Bが自己座標の真下に位置しており、次のターンで直接接触できるため、効率的に捕獲できる。,11,2,12,11,18,14,12,4,9,9,7,7,19,15,3,3
1,605700,63,獲物B,△,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の位置（12, 12）から獲物B（13, 4）までの距離は近く、他者が左に移動することが獲物Bに接近するための合理的な行動であるため。",右,自己の現在位置から獲物Bの位置に近づくため、右に移動することで次ターンで獲物Bを捕獲する可能性を高めるため。,上,獲物Bの位置に近づくため、次のターンでの捕獲の可能性を高めるため,11,3,12,12,19,14,13,4,9,9,9,9,19,17,3,3
1,605700,64,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の位置（12, 11）から獲物B（13, 3）への移動が容易であり、獲物Bに向かう意図があると推測される。",右,"獲物Bの座標(13, 3)に移動することで、次のターンに獲物Bを捕獲できるため。",上,獲物Bが近距離にあり、次ターンで獲物Bを捉える可能性が高いため。,12,3,12,11,0,14,13,3,15,11,9,9,23,17,1,1
1,605700,65,獲物A,✖️,獲物A,✖️,✖️,獲物Aを狙っている,"自己から見て、他者は現在獲物Bが捕獲中の位置におり、獲物Aの位置（0,14）を目指すために上へ移動するのが合理的である。",上,獲物Aは未捕獲の状態であり、他者が獲物Aを狙っているため、私も接近する必要がある。上に移動することで獲物Aへの距離を縮めることができる。,左,獲物Aは未捕獲であり、自己の位置から左へ移動することでその捕獲に近づけるため。,13,3,12,10,0,14,13,3,16,12,8,8,24,16,0,0
1,605700,66,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の座標(11, 10)から獲物Bの座標(13, 2)までの距離が近く、錯覚的に獲物Bを捕獲しやすいため",その場に留まる,"自己の位置(13, 2)が獲物Bの位置と一致しているため、即座に獲物Bを捕獲することができるため",右,獲物Bが他者の位置と一致しており、次ターンで獲物Bを捕獲するために近づく必要があるため,13,2,11,10,0,13,13,2,14,12,10,10,24,16,0,0
1,605700,67,獲物A,✖️,獲物A,✖️,⚪︎,獲物Bを狙っている,他者の座標が獲物Bの座標に近く、獲物Bが捕獲中の状態ではあるが、他者の動きが近づくことで獲物Aを放置することが考えられるため、Bを狙っていると判断した。,左,獲物Aは未捕獲状態であり、自己は獲物Bからの距離が近く、獲物Bはすでに捕獲中であるため、獲物Aに移動し効率的に捕獲を目指す。,上,獲物Aは現在未捕獲であり、上方向に動くことで獲物に近づくことができるため。,13,2,12,10,1,13,13,2,14,12,9,9,23,17,0,0
1,605700,68,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の位置(12, 9)から獲物Bの位置(13, 1)まで、左右の移動により距離を短縮できる点から、獲物Bを狙っていると推定した",右,"獲物Bは座標(13, 1)に位置しており、自己の位置(12, 2)から右に移動することで次のターンに獲物Bに近づくことができ、他者も獲物Bを狙っているため連携を図る狙いがある",右,"獲物Bの座標は(13, 1)であり、自己の座標(12, 9)から右に移動することで獲物Bに近づくことができるため、効率的に捕獲を目指す。",12,2,12,9,1,13,13,1,15,13,9,9,22,18,2,2
1,605700,69,獲物B,⚪︎,獲物B,⚪︎,△,不明,他者の位置や獲物の位置は分かるが、獲物に向かう意図や行動は見えない。,右,"自己の座標(13, 2)から獲物B(14, 1)に移動することで、次ターンに獲物Bを捕獲できる可能性が高く、効率的に獲物を捕まえることができる。",左,"このターンでは獲物Bに近づく必要があるため、一歩左に移動して獲物B（14, 1）に近づくことで、次ターンに捕獲するチャンスを高めます。",13,2,13,9,2,13,14,1,15,13,9,9,22,18,2,2
1,605700,70,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の座標(12, 9)から獲物Bの座標(14, 1)に向かう動きが予想され、獲物Bに近づくため上に移動する可能性が高いと判断したため。",下,"獲物Bの座標(14, 1)に向かうため、下に移動することで獲物Bに近づくことができる。",右,獲物Bが近くにいるため捕獲のチャンスがある。次ターンの位置から獲物Bに接近しやすくする。,14,2,12,9,2,12,14,1,13,13,10,10,22,18,1,1
1,605700,71,獲物B,⚪︎,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の座標(13, 9)から獲物B(15, 1)へ向かう方向に移動することが推測できる",上,獲物Aは現在自己から遠く、他者が獲物Bを狙っているため、自己は獲物Aを追うことにより効率的に捕獲を目指すべきである。,左,獲物Bの座標に近づくことで、捕獲するチャンスを増やすため。現在の自己座標から左に動くことで次ターンに獲物Bに近づける。,14,3,13,9,2,11,15,1,13,11,10,10,20,16,3,3
1,605700,72,獲物A,△,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の現在位置(12, 9)から獲物B(15, 1)の座標が右方向にあり、次の行動で獲物Bに近づく可能性が高いと判断した",左,獲物Bは自己の横にあり、左に移動することで獲物Bをより早く捕獲できる可能性があるため,左,獲物Aは現在の座標から左方向に位置しており、早期に接近して捕獲するために左に移動します。,14,2,12,9,3,11,15,1,11,11,11,11,20,18,2,2
1,605700,73,獲物B,✖️,獲物B,⚪︎,△,不明,獲物Aと獲物Bがそれぞれ大きく離れた位置にあり、他者の次の行動がどちらの獲物に向かうのかが読み取れないため,右,"獲物Bの座標(15, 0)に近づくため、次ターンでの捕獲のチャンスを高めるために右に移動します。",右,"獲物Bが右側の15,0にいるため、その方向に移動することで、次ターンでの接触の可能性を高めることができる。",13,2,11,9,3,10,15,0,9,9,13,13,18,18,4,4
1,605700,74,獲物A,⚪︎,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の座標(12, 9)から獲物Bの座標(16, 0)までの距離が比較的短く、獲物Bの方へ進む意図があると判断した",左,獲物Aに向かうための距離を短縮するため、左へ移動することで次ターンに捕獲の可能性を高めるため,左,獲物Aに近づくためには左に移動する必要があり、現在の位置から獲物Aの位置に向かうのが最も効率的だから。,14,2,12,9,3,10,16,0,10,10,13,13,19,17,4,4
1,605700,75,獲物A,⚪︎,獲物A,✖️,△,不明,他者は獲物Aから遠く、獲物Bにも距離があるため、どちらにも近づけず意図が不明である。,左,獲物Aが現在の自己座標から遠く、左に移動することで獲物Aに近づき、捕獲の可能性を高めるため。,左,獲物Aに近づくためには、左に移動するのが最も効果的であり、獲物Aとの距離を縮めることができます。,13,2,11,9,4,10,16,19,8,8,15,15,17,17,20,6
1,605700,76,獲物A,⚪︎,獲物A,✖️,✖️,獲物Aを狙っている,獲物Aは他者から見て上の方にあり、獲物Bはさらに遠い位置にいるため、他者はより近い獲物Aを狙っていると推定した。,上,獲物Aは自己の現在座標から上方向に存在し、他者も獲物Aへ向かおうとしているため、獲物Aを捕獲するために上に移動することが最も効果的であると考えた。,左,"獲物Aは現在(5,10)に位置しており、自己からの距離を詰めるためには左に移動するのが最適だからです。",12,2,10,9,5,10,17,19,6,6,17,17,15,15,22,8
1,605700,77,獲物A,⚪︎,獲物A,✖️,✖️,獲物Aを狙っている,他者は獲物Aとの距離が比較的短く、次の行動で近づくことが可能なため、獲物Aをターゲットにしていると推測した。,左,獲物Aが未捕獲であり、他者が獲物Aに向かって移動するため、同じ目的で近づくことで捕獲のチャンスを増やせるため。,上,獲物Aは自己の座標から上方向に移動することで近づけるため、捕獲のチャンスを増やすために狙いました。,12,1,9,9,6,10,17,18,4,4,17,17,15,15,22,8
1,605700,78,獲物A,⚪︎,獲物A,✖️,✖️,獲物Aを狙っている,"他者の現在位置(9,8)から獲物A(7,10)に向かうには上方向に移動する必要があるため、獲物Aを狙っていると推定した",上,"自己の位置(11,1)から獲物A(7,10)への距離を短縮するため、上方向に移動することで次ターンに獲物Aを捕獲しやすくなる.",上,"獲物Aは現在(7, 10)にいるため、自己の座標(9, 8)から上に移動することで獲物Aに近づくことができる。",11,1,9,8,7,10,17,18,4,4,18,18,13,13,23,9
1,605700,79,獲物A,⚪︎,獲物A,✖️,✖️,獲物Aを狙っている,"他者の現在位置(9, 7)から獲物A(8, 10)へ移動するためには、上に移動することが最も効率的だから。",上,獲物Aに近づくためには、上に移動することが効率的で、他者も同じ獲物Aを狙っているため、協力が期待できるから。,上,獲物Aに近づき、次ターンで捕獲できる可能性を高めるため,11,0,9,7,8,10,17,17,4,4,18,18,13,13,23,9
